stationID,Date_Time,Date,time,PM25,PM10,O3,CO,NO2,SO2,AQI-Level,AQI-Score
33t,16/4/2023 5:00,16/4/2023,5:00,53,-1,-1,-1,-1,-1,4,106
34t,16/4/2023 5:00,16/4/2023,5:00,57,-1,32,-1,-1,-1,4,116
o23,16/4/2023 5:00,16/4/2023,5:00,84,-1,-1,-1,-1,-1,4,185
o28,16/4/2023 5:00,16/4/2023,5:00,55,-1,-1,-1,-1,-1,4,111
93t,16/4/2023 5:00,16/4/2023,5:00,43,84,17,0.54,6,0,3,71
87t,16/4/2023 5:00,16/4/2023,5:00,40,58,32,0.32,0,0,3,59
76t,16/4/2023 5:00,16/4/2023,5:00,63,95,-1,-1,-1,-1,4,131
o59,16/4/2023 5:00,16/4/2023,5:00,56,-1,-1,-1,-1,-1,4,114
81t,16/4/2023 5:00,16/4/2023,5:00,66,96,-1,-1,-1,-1,4,139
88t,16/4/2023 5:00,16/4/2023,5:00,35,54,32,0.16,4,2,2,46
47t,16/4/2023 5:00,16/4/2023,5:00,54,-1,22,0.85,3,1,4,109
89t,16/4/2023 5:00,16/4/2023,5:00,29,67,23,0.64,0,0,2,39
41t,16/4/2023 5:00,16/4/2023,5:00,72,-1,-1,-1,-1,-1,4,154
13t,16/4/2023 5:00,16/4/2023,5:00,55,78,37,0.49,6,-1,4,111
22t,16/4/2023 5:00,16/4/2023,5:00,55,82,-1,-1,-1,-1,4,111
62t,16/4/2023 5:00,16/4/2023,5:00,38,61,-1,-1,-1,-1,3,51
67t,16/4/2023 5:00,16/4/2023,5:00,127,-1,-1,-1,-1,-1,5,237
75t,16/4/2023 5:00,16/4/2023,5:00,173,-1,-1,2.23,4,-1,5,283
m7,16/4/2023 5:00,16/4/2023,5:00,55,76,1,1.41,-1,-1,4,111
101t,16/4/2023 5:00,16/4/2023,5:00,42,69,49,0.17,2,0,3,67
103t,16/4/2023 5:00,16/4/2023,5:00,70,101,35,0.44,6,0,4,149
21t,16/4/2023 5:00,16/4/2023,5:00,62,-1,-1,-1,-1,-1,4,129
70t,16/4/2023 5:00,16/4/2023,5:00,150,-1,-1,-1,-1,-1,5,260
95t,16/4/2023 5:00,16/4/2023,5:00,78,120,40,0.94,5,3,4,170
86t,16/4/2023 5:00,16/4/2023,5:00,103,144,43,0.36,7,1,5,213
43t,16/4/2023 5:00,16/4/2023,5:00,45,-1,33,0.31,0,-1,3,80
102t,16/4/2023 5:00,16/4/2023,5:00,-1,78,57,0.43,2,0,3,66
63t,16/4/2023 5:00,16/4/2023,5:00,-1,73,21,-1,-1,-1,2,44
78t,16/4/2023 5:00,16/4/2023,5:00,33,56,-1,-1,-1,-1,2,41
28t,16/4/2023 5:00,16/4/2023,5:00,59,109,25,-1,-1,0,4,121
29t,16/4/2023 5:00,16/4/2023,5:00,66,98,-1,-1,-1,-1,4,139
30t,16/4/2023 5:00,16/4/2023,5:00,71,-1,42,-1,-1,-1,4,152
31t,16/4/2023 5:00,16/4/2023,5:00,59,-1,21,0.71,1,1,4,121
74t,16/4/2023 5:00,16/4/2023,5:00,49,62,-1,-1,-1,-1,3,96
o38,16/4/2023 5:00,16/4/2023,5:00,54,-1,-1,-1,-1,-1,4,109
26t,16/4/2023 5:00,16/4/2023,5:00,74,-1,-1,-1,-1,-1,4,159
o20,16/4/2023 5:00,16/4/2023,5:00,50,-1,-1,-1,-1,-1,3,100
99t,16/4/2023 5:00,16/4/2023,5:00,74,118,20,0.69,14,2,4,159
37t,16/4/2023 5:00,16/4/2023,5:00,128,153,23,-1,-1,4,5,238
38t,16/4/2023 5:00,16/4/2023,5:00,72,-1,-1,-1,-1,-1,4,154
39t,16/4/2023 5:00,16/4/2023,5:00,97,-1,-1,-1,-1,-1,5,207
40t,16/4/2023 5:00,16/4/2023,5:00,82,-1,-1,-1,-1,-1,4,180
68t,16/4/2023 5:00,16/4/2023,5:00,113,154,3,0.62,1,1,5,223
o33,16/4/2023 5:00,16/4/2023,5:00,108,140,-1,-1,-1,-1,5,218
o22,16/4/2023 5:00,16/4/2023,5:00,41,-1,-1,-1,-1,-1,3,63
90t,16/4/2023 5:00,16/4/2023,5:00,39,66,27,0.74,3,1,3,55
44t,16/4/2023 5:00,16/4/2023,5:00,43,70,15,0.04,5,-1,3,71
80t,16/4/2023 5:00,16/4/2023,5:00,38,-1,-1,-1,-1,-1,3,51
08t,16/4/2023 5:00,16/4/2023,5:00,62,-1,-1,-1,1,-1,4,129
16t,16/4/2023 5:00,16/4/2023,5:00,64,86,29,0.11,-1,0,4,134
17t,16/4/2023 5:00,16/4/2023,5:00,56,69,-1,1.44,-1,-1,4,114
18t,16/4/2023 5:00,16/4/2023,5:00,71,-1,21,0.15,-1,-1,4,152
19t,16/4/2023 5:00,16/4/2023,5:00,48,92,-1,-1,-1,-1,3,92
84t,16/4/2023 5:00,16/4/2023,5:00,59,82,32,0.62,4,-1,4,121
14t,16/4/2023 5:00,16/4/2023,5:00,61,-1,-1,1.93,16,-1,4,126
27t,16/4/2023 5:00,16/4/2023,5:00,57,79,21,-1,-1,-1,4,116
24t,16/4/2023 5:00,16/4/2023,5:00,55,90,-1,1.49,7,0,4,111
25t,16/4/2023 5:00,16/4/2023,5:00,53,87,-1,-1,8,-1,4,106
71t,16/4/2023 5:00,16/4/2023,5:00,39,76,49,0.29,3,0,3,55
85t,16/4/2023 5:00,16/4/2023,5:00,78,116,25,0.71,2,1,4,170
42t,16/4/2023 5:00,16/4/2023,5:00,45,-1,-1,-1,-1,-1,3,80
96t,16/4/2023 5:00,16/4/2023,5:00,83,125,38,0.41,1,0,4,182
82t,16/4/2023 5:00,16/4/2023,5:00,79,110,38,0.53,3,1,4,172
91t,16/4/2023 5:00,16/4/2023,5:00,58,84,36,0.59,-1,-1,4,119
92t,16/4/2023 5:00,16/4/2023,5:00,76,119,27,0.79,10,0,4,164
98t,16/4/2023 5:00,16/4/2023,5:00,92,124,26,0.85,3,1,5,202
83t,16/4/2023 5:00,16/4/2023,5:00,49,84,45,0.41,5,21,3,96
o66,16/4/2023 5:00,16/4/2023,5:00,80,108,-1,-1,-1,-1,4,175
57t,16/4/2023 5:00,16/4/2023,5:00,171,194,33,-1,-1,-1,5,281
73t,16/4/2023 5:00,16/4/2023,5:00,245,321,22,2.69,-1,1,5,355
o67,16/4/2023 5:00,16/4/2023,5:00,211,276,-1,-1,-1,-1,5,321
35t,16/4/2023 5:00,16/4/2023,5:00,133,-1,-1,-1,-1,-1,5,243
36t,16/4/2023 5:00,16/4/2023,5:00,145,164,-1,-1,-1,-1,5,255
o30,16/4/2023 5:00,16/4/2023,5:00,82,117,-1,-1,-1,-1,4,180
o31,16/4/2023 5:00,16/4/2023,5:00,213,267,-1,-1,-1,-1,5,323
o64,16/4/2023 5:00,16/4/2023,5:00,118,153,-1,-1,-1,-1,5,228
o65,16/4/2023 5:00,16/4/2023,5:00,115,151,-1,-1,-1,-1,5,225
o10,16/4/2023 5:00,16/4/2023,5:00,60,-1,-1,-1,-1,-1,4,124
97t,16/4/2023 5:00,16/4/2023,5:00,75,104,45,0.63,4,1,4,162
72t,16/4/2023 5:00,16/4/2023,5:00,65,91,-1,-1,-1,1,4,137
69t,16/4/2023 5:00,16/4/2023,5:00,82,-1,34,-1,11,-1,4,180
58t,16/4/2023 5:00,16/4/2023,5:00,179,185,-1,-1,-1,-1,5,289
reo1,16/4/2023 5:00,16/4/2023,5:00,255,-1,-1,-1,-1,-1,5,365
02t,16/4/2023 5:00,16/4/2023,5:00,66,90,-1,-1,1,-1,4,139
bkp105t,16/4/2023 5:00,16/4/2023,5:00,64,-1,-1,-1,-1,-1,4,134
bkp112t,16/4/2023 5:00,16/4/2023,5:00,62,-1,-1,-1,-1,-1,4,129
bkp114t,16/4/2023 5:00,16/4/2023,5:00,53,-1,-1,-1,-1,-1,4,106
bkp115t,16/4/2023 5:00,16/4/2023,5:00,58,-1,-1,-1,-1,-1,4,119
bkp116t,16/4/2023 5:00,16/4/2023,5:00,57,-1,-1,-1,-1,-1,4,116
bkp117t,16/4/2023 5:00,16/4/2023,5:00,55,-1,-1,-1,-1,-1,4,111
bkp118t,16/4/2023 5:00,16/4/2023,5:00,61,-1,-1,-1,-1,-1,4,126
bkp119t,16/4/2023 5:00,16/4/2023,5:00,59,-1,-1,-1,-1,-1,4,121
bkp120t,16/4/2023 5:00,16/4/2023,5:00,57,-1,-1,-1,-1,-1,4,116
bkp121t,16/4/2023 5:00,16/4/2023,5:00,60,-1,-1,-1,-1,-1,4,124
bkp122t,16/4/2023 5:00,16/4/2023,5:00,58,-1,-1,-1,-1,-1,4,119
bkp123t,16/4/2023 5:00,16/4/2023,5:00,59,-1,-1,-1,-1,-1,4,121
bkp124t,16/4/2023 5:00,16/4/2023,5:00,53,-1,-1,-1,-1,-1,4,106
bkp125t,16/4/2023 5:00,16/4/2023,5:00,61,-1,-1,-1,-1,-1,4,126
bkp126t,16/4/2023 5:00,16/4/2023,5:00,56,-1,-1,-1,-1,-1,4,114
bkp127t,16/4/2023 5:00,16/4/2023,5:00,65,-1,-1,-1,-1,-1,4,137
bkp128t,16/4/2023 5:00,16/4/2023,5:00,54,-1,-1,-1,-1,-1,4,109
bkp129t,16/4/2023 5:00,16/4/2023,5:00,60,-1,-1,-1,-1,-1,4,124
bkp130t,16/4/2023 5:00,16/4/2023,5:00,57,-1,-1,-1,-1,-1,4,116
bkp131t,16/4/2023 5:00,16/4/2023,5:00,52,-1,-1,-1,-1,-1,4,104
bkp61t,16/4/2023 5:00,16/4/2023,5:00,56,-1,-1,-1,-1,-1,4,114
bkp64t,16/4/2023 5:00,16/4/2023,5:00,65,-1,-1,-1,-1,-1,4,137
bkp67t,16/4/2023 5:00,16/4/2023,5:00,102,-1,-1,-1,-1,-1,5,212
bkp69t,16/4/2023 5:00,16/4/2023,5:00,65,-1,-1,-1,-1,-1,4,137
bkp76t,16/4/2023 4:00,16/4/2023,4:00,52,-1,-1,-1,-1,-1,4,104
bkp96t,16/4/2023 5:00,16/4/2023,5:00,56,-1,-1,-1,-1,-1,4,114
20t,16/4/2023 5:00,16/4/2023,5:00,54,88,45,0.3,8,2,4,109
o21,16/4/2023 5:00,16/4/2023,5:00,87,-1,-1,-1,-1,-1,4,192
o27,16/4/2023 5:00,16/4/2023,5:00,60,-1,-1,-1,-1,-1,4,124
o29,16/4/2023 5:00,16/4/2023,5:00,79,-1,-1,-1,-1,-1,4,172
77t,16/4/2023 0:00,16/4/2023,0:00,57,69,22,-1,-1,1,4,116
03t,16/4/2023 6:00,16/4/2023,6:00,77,-1,-1,-1,-1,-1,4,167
05t,16/4/2023 6:00,16/4/2023,6:00,64,-1,-1,-1,-1,-1,4,134
10t,16/4/2023 6:00,16/4/2023,6:00,54,-1,-1,-1,-1,-1,4,109
50t,16/4/2023 6:00,16/4/2023,6:00,63,-1,-1,-1,-1,-1,4,131
52t,16/4/2023 6:00,16/4/2023,6:00,63,75,-1,-1,-1,-1,4,131
53t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
54t,16/4/2023 6:00,16/4/2023,6:00,74,115,-1,0.68,23,-1,4,159
59t,16/4/2023 6:00,16/4/2023,6:00,53,79,35,-1,-1,-1,4,106
bkp100t,16/4/2023 6:00,16/4/2023,6:00,88,-1,-1,-1,-1,-1,4,195
bkp101t,16/4/2023 6:00,16/4/2023,6:00,64,-1,-1,-1,-1,-1,4,134
bkp102t,16/4/2023 6:00,16/4/2023,6:00,64,-1,-1,-1,-1,-1,4,134
bkp103t,16/4/2023 6:00,16/4/2023,6:00,72,-1,-1,-1,-1,-1,4,154
bkp104t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp105t,16/4/2023 6:00,16/4/2023,6:00,65,-1,-1,-1,-1,-1,4,137
bkp60t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp62t,16/4/2023 6:00,16/4/2023,6:00,64,-1,-1,-1,-1,-1,4,134
bkp63t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp64t,16/4/2023 6:00,16/4/2023,6:00,66,-1,-1,-1,-1,-1,4,139
bkp65t,16/4/2023 6:00,16/4/2023,6:00,78,-1,-1,-1,-1,-1,4,170
bkp66t,16/4/2023 6:00,16/4/2023,6:00,63,-1,-1,-1,-1,-1,4,131
bkp67t,16/4/2023 6:00,16/4/2023,6:00,101,-1,-1,-1,-1,-1,5,211
bkp69t,16/4/2023 6:00,16/4/2023,6:00,66,-1,-1,-1,-1,-1,4,139
bkp70t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
bkp71t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
bkp72t,16/4/2023 6:00,16/4/2023,6:00,69,-1,-1,-1,-1,-1,4,147
bkp73t,16/4/2023 6:00,16/4/2023,6:00,67,-1,-1,-1,-1,-1,4,142
bkp74t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp77t,16/4/2023 6:00,16/4/2023,6:00,61,-1,-1,-1,-1,-1,4,126
bkp78t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp79t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp80t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
bkp82t,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
bkp83t,16/4/2023 6:00,16/4/2023,6:00,73,-1,-1,-1,-1,-1,4,157
bkp84t,16/4/2023 6:00,16/4/2023,6:00,66,-1,-1,-1,-1,-1,4,139
bkp85t,16/4/2023 6:00,16/4/2023,6:00,83,-1,-1,-1,-1,-1,4,182
bkp86t,16/4/2023 6:00,16/4/2023,6:00,67,-1,-1,-1,-1,-1,4,142
bkp88t,16/4/2023 6:00,16/4/2023,6:00,67,-1,-1,-1,-1,-1,4,142
bkp90t,16/4/2023 6:00,16/4/2023,6:00,64,-1,-1,-1,-1,-1,4,134
bkp91t,16/4/2023 6:00,16/4/2023,6:00,61,-1,-1,-1,-1,-1,4,126
bkp93t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp95t,16/4/2023 6:00,16/4/2023,6:00,67,-1,-1,-1,-1,-1,4,142
bkp96t,16/4/2023 6:00,16/4/2023,6:00,56,-1,-1,-1,-1,-1,4,114
bkp97t,16/4/2023 6:00,16/4/2023,6:00,68,-1,-1,-1,-1,-1,4,144
bkp98t,16/4/2023 6:00,16/4/2023,6:00,63,-1,-1,-1,-1,-1,4,131
bkp99t,16/4/2023 6:00,16/4/2023,6:00,55,-1,-1,-1,-1,-1,4,111
79t,16/4/2023 6:00,16/4/2023,6:00,51,-1,-1,-1,-1,0,4,101
94t,16/4/2023 6:00,16/4/2023,6:00,85,122,26,0.8,5,2,4,187
46t,16/4/2023 6:00,16/4/2023,6:00,54,-1,-1,-1,-1,-1,4,109
100t,16/4/2023 6:00,16/4/2023,6:00,54,73,28,0.4,7,1,4,109
32t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
34t,16/4/2023 6:00,16/4/2023,6:00,58,-1,33,-1,-1,-1,4,119
o23,16/4/2023 6:00,16/4/2023,6:00,83,-1,-1,-1,-1,-1,4,182
93t,16/4/2023 6:00,16/4/2023,6:00,43,85,16,0.55,4,0,3,71
87t,16/4/2023 6:00,16/4/2023,6:00,38,57,34,0.31,1,0,3,51
76t,16/4/2023 6:00,16/4/2023,6:00,62,94,-1,-1,-1,-1,4,129
o59,16/4/2023 6:00,16/4/2023,6:00,55,-1,-1,-1,-1,-1,4,111
81t,16/4/2023 6:00,16/4/2023,6:00,67,97,-1,-1,-1,-1,4,142
47t,16/4/2023 6:00,16/4/2023,6:00,54,-1,23,0.82,3,1,4,109
89t,16/4/2023 6:00,16/4/2023,6:00,29,68,22,0.63,0,0,2,40
41t,16/4/2023 6:00,16/4/2023,6:00,73,-1,-1,-1,-1,-1,4,157
22t,16/4/2023 6:00,16/4/2023,6:00,56,83,-1,-1,-1,-1,4,114
62t,16/4/2023 6:00,16/4/2023,6:00,38,61,-1,-1,-1,-1,3,51
67t,16/4/2023 6:00,16/4/2023,6:00,128,-1,-1,-1,-1,-1,5,238
75t,16/4/2023 6:00,16/4/2023,6:00,174,-1,-1,2.43,5,-1,5,284
m7,16/4/2023 6:00,16/4/2023,6:00,54,74,1,1.42,-1,-1,4,109
101t,16/4/2023 6:00,16/4/2023,6:00,41,68,50,0.16,2,0,3,63
103t,16/4/2023 6:00,16/4/2023,6:00,69,101,34,0.42,9,0,4,147
77t,16/4/2023 6:00,16/4/2023,6:00,56,69,18,-1,-1,1,4,114
21t,16/4/2023 6:00,16/4/2023,6:00,63,-1,-1,-1,-1,-1,4,131
70t,16/4/2023 6:00,16/4/2023,6:00,153,-1,-1,-1,-1,-1,5,263
95t,16/4/2023 6:00,16/4/2023,6:00,78,120,36,0.94,6,3,4,170
86t,16/4/2023 6:00,16/4/2023,6:00,103,144,41,0.34,8,1,5,213
43t,16/4/2023 6:00,16/4/2023,6:00,45,-1,34,0.3,1,-1,3,80
102t,16/4/2023 6:00,16/4/2023,6:00,-1,76,56,0.42,2,1,3,64
63t,16/4/2023 6:00,16/4/2023,6:00,-1,73,20,-1,-1,-1,2,44
30t,16/4/2023 6:00,16/4/2023,6:00,69,-1,44,-1,-1,-1,4,147
31t,16/4/2023 6:00,16/4/2023,6:00,59,-1,22,0.7,1,1,4,121
99t,16/4/2023 6:00,16/4/2023,6:00,74,119,19,0.66,8,2,4,159
38t,16/4/2023 6:00,16/4/2023,6:00,94,-1,-1,-1,-1,-1,5,204
40t,16/4/2023 6:00,16/4/2023,6:00,93,-1,-1,-1,-1,-1,5,203
68t,16/4/2023 6:00,16/4/2023,6:00,115,156,3,0.58,1,1,5,225
o33,16/4/2023 6:00,16/4/2023,6:00,108,140,-1,-1,-1,-1,5,218
90t,16/4/2023 6:00,16/4/2023,6:00,37,64,26,0.73,3,1,2,50
80t,16/4/2023 6:00,16/4/2023,6:00,39,-1,-1,-1,-1,-1,3,55
08t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,1,-1,4,129
16t,16/4/2023 6:00,16/4/2023,6:00,65,88,27,0.11,-1,0,4,137
17t,16/4/2023 6:00,16/4/2023,6:00,57,69,-1,1.44,-1,-1,4,116
18t,16/4/2023 6:00,16/4/2023,6:00,69,-1,20,0.15,4,-1,4,147
84t,16/4/2023 6:00,16/4/2023,6:00,59,83,29,0.63,4,-1,4,121
24t,16/4/2023 6:00,16/4/2023,6:00,56,90,-1,1.49,-1,-1,4,114
25t,16/4/2023 6:00,16/4/2023,6:00,54,87,-1,-1,8,-1,4,109
71t,16/4/2023 6:00,16/4/2023,6:00,38,75,51,0.27,3,0,3,51
85t,16/4/2023 6:00,16/4/2023,6:00,79,117,24,0.69,2,1,4,172
42t,16/4/2023 6:00,16/4/2023,6:00,46,-1,-1,-1,-1,-1,3,84
96t,16/4/2023 6:00,16/4/2023,6:00,83,125,36,0.41,2,0,4,182
82t,16/4/2023 6:00,16/4/2023,6:00,78,108,34,0.55,3,1,4,170
91t,16/4/2023 6:00,16/4/2023,6:00,57,83,31,0.61,5,1,4,116
92t,16/4/2023 6:00,16/4/2023,6:00,77,120,28,0.75,11,0,4,167
98t,16/4/2023 6:00,16/4/2023,6:00,93,125,26,0.79,3,1,5,203
83t,16/4/2023 6:00,16/4/2023,6:00,47,83,44,0.4,6,20,3,88
o66,16/4/2023 6:00,16/4/2023,6:00,80,109,-1,-1,-1,-1,4,175
57t,16/4/2023 6:00,16/4/2023,6:00,171,195,33,-1,-1,-1,5,281
73t,16/4/2023 6:00,16/4/2023,6:00,245,321,23,2.69,-1,1,5,355
o67,16/4/2023 6:00,16/4/2023,6:00,210,274,-1,-1,-1,-1,5,320
35t,16/4/2023 6:00,16/4/2023,6:00,137,-1,-1,-1,-1,-1,5,247
o30,16/4/2023 6:00,16/4/2023,6:00,82,116,-1,-1,-1,-1,4,180
o31,16/4/2023 6:00,16/4/2023,6:00,219,274,-1,-1,-1,-1,5,329
o64,16/4/2023 6:00,16/4/2023,6:00,120,156,-1,-1,-1,-1,5,230
72t,16/4/2023 6:00,16/4/2023,6:00,63,90,-1,-1,-1,0,4,131
69t,16/4/2023 6:00,16/4/2023,6:00,82,-1,31,-1,15,-1,4,180
58t,16/4/2023 6:00,16/4/2023,6:00,181,192,-1,-1,-1,-1,5,291
reo1,16/4/2023 6:00,16/4/2023,6:00,256,-1,-1,-1,-1,-1,5,366
02t,16/4/2023 6:00,16/4/2023,6:00,67,91,-1,-1,2,-1,4,142
11t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
12t,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
61t,16/4/2023 6:00,16/4/2023,6:00,53,-1,-1,-1,-1,-1,4,106
bkp112t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp114t,16/4/2023 6:00,16/4/2023,6:00,53,-1,-1,-1,-1,-1,4,106
bkp115t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp116t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp117t,16/4/2023 6:00,16/4/2023,6:00,56,-1,-1,-1,-1,-1,4,114
bkp118t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp119t,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
bkp120t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
bkp121t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp122t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp123t,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
bkp124t,16/4/2023 6:00,16/4/2023,6:00,54,-1,-1,-1,-1,-1,4,109
bkp125t,16/4/2023 6:00,16/4/2023,6:00,62,-1,-1,-1,-1,-1,4,129
bkp126t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp127t,16/4/2023 6:00,16/4/2023,6:00,66,-1,-1,-1,-1,-1,4,139
bkp128t,16/4/2023 6:00,16/4/2023,6:00,56,-1,-1,-1,-1,-1,4,114
bkp129t,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
bkp130t,16/4/2023 6:00,16/4/2023,6:00,58,-1,-1,-1,-1,-1,4,119
bkp131t,16/4/2023 6:00,16/4/2023,6:00,53,-1,-1,-1,-1,-1,4,106
bkp56t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp57t,16/4/2023 6:00,16/4/2023,6:00,51,-1,-1,-1,-1,-1,4,101
bkp58t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp59t,16/4/2023 6:00,16/4/2023,6:00,55,-1,-1,-1,-1,-1,4,111
bkp61t,16/4/2023 6:00,16/4/2023,6:00,57,-1,-1,-1,-1,-1,4,116
bkp75t,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
bkp76t,16/4/2023 5:00,16/4/2023,5:00,53,-1,-1,-1,-1,-1,4,106
bkp81t,16/4/2023 6:00,16/4/2023,6:00,68,-1,-1,-1,-1,-1,4,144
bkp87t,16/4/2023 6:00,16/4/2023,6:00,69,-1,-1,-1,-1,-1,4,147
bkp89t,16/4/2023 6:00,16/4/2023,6:00,65,-1,-1,-1,-1,-1,4,137
bkp92t,16/4/2023 6:00,16/4/2023,6:00,78,-1,-1,-1,-1,-1,4,170
bkp94t,16/4/2023 6:00,16/4/2023,6:00,75,-1,-1,-1,-1,-1,4,162
o26,16/4/2023 6:00,16/4/2023,6:00,49,-1,-1,-1,-1,-1,3,96
60t,16/4/2023 6:00,16/4/2023,6:00,53,104,17,-1,-1,-1,4,106
33t,16/4/2023 6:00,16/4/2023,6:00,54,-1,-1,-1,-1,-1,4,109
o28,16/4/2023 6:00,16/4/2023,6:00,53,-1,-1,-1,-1,-1,4,106
88t,16/4/2023 6:00,16/4/2023,6:00,33,51,32,0.18,4,2,2,41
13t,16/4/2023 6:00,16/4/2023,6:00,55,79,35,0.48,9,0,4,111
20t,16/4/2023 6:00,16/4/2023,6:00,55,90,43,0.26,9,2,4,111
78t,16/4/2023 6:00,16/4/2023,6:00,33,57,-1,-1,-1,-1,2,41
28t,16/4/2023 6:00,16/4/2023,6:00,59,109,26,-1,-1,0,4,121
29t,16/4/2023 6:00,16/4/2023,6:00,65,97,-1,-1,-1,-1,4,137
74t,16/4/2023 6:00,16/4/2023,6:00,49,62,-1,-1,-1,-1,3,96
o38,16/4/2023 6:00,16/4/2023,6:00,53,-1,-1,-1,-1,-1,4,106
26t,16/4/2023 6:00,16/4/2023,6:00,75,-1,-1,-1,-1,-1,4,162
o20,16/4/2023 6:00,16/4/2023,6:00,49,-1,-1,-1,-1,-1,3,96
37t,16/4/2023 6:00,16/4/2023,6:00,129,155,23,-1,-1,4,5,239
39t,16/4/2023 6:00,16/4/2023,6:00,98,-1,-1,-1,-1,-1,5,208
o22,16/4/2023 6:00,16/4/2023,6:00,41,-1,-1,-1,-1,-1,3,63
44t,16/4/2023 6:00,16/4/2023,6:00,43,71,14,0.04,5,-1,3,71
19t,16/4/2023 6:00,16/4/2023,6:00,51,93,-1,-1,-1,-1,4,101
14t,16/4/2023 6:00,16/4/2023,6:00,61,-1,-1,1.91,20,-1,4,126
27t,16/4/2023 6:00,16/4/2023,6:00,58,80,21,-1,-1,-1,4,119
o21,16/4/2023 6:00,16/4/2023,6:00,87,-1,-1,-1,-1,-1,4,192
o27,16/4/2023 6:00,16/4/2023,6:00,59,-1,-1,-1,-1,-1,4,121
36t,16/4/2023 6:00,16/4/2023,6:00,148,167,-1,-1,-1,-1,5,258
o65,16/4/2023 6:00,16/4/2023,6:00,115,152,-1,-1,-1,-1,5,225
o10,16/4/2023 6:00,16/4/2023,6:00,60,-1,-1,-1,-1,-1,4,124
97t,16/4/2023 6:00,16/4/2023,6:00,75,105,46,0.62,6,1,4,162
o29,16/4/2023 6:00,16/4/2023,6:00,77,-1,-1,-1,-1,-1,4,167
02t,16/4/2023 7:00,16/4/2023,7:00,68,92,-1,-1,2,-1,4,144
03t,16/4/2023 7:00,16/4/2023,7:00,78,-1,-1,-1,-1,-1,4,170
05t,16/4/2023 7:00,16/4/2023,7:00,64,-1,-1,-1,-1,-1,4,134
10t,16/4/2023 7:00,16/4/2023,7:00,55,-1,-1,-1,-1,-1,4,111
11t,16/4/2023 7:00,16/4/2023,7:00,63,-1,-1,-1,-1,-1,4,131
12t,16/4/2023 7:00,16/4/2023,7:00,61,-1,-1,-1,-1,-1,4,126
50t,16/4/2023 7:00,16/4/2023,7:00,64,-1,-1,-1,-1,-1,4,134
52t,16/4/2023 7:00,16/4/2023,7:00,64,76,-1,-1,-1,-1,4,134
53t,16/4/2023 7:00,16/4/2023,7:00,59,-1,-1,-1,-1,-1,4,121
54t,16/4/2023 7:00,16/4/2023,7:00,75,116,-1,0.71,25,-1,4,162
59t,16/4/2023 7:00,16/4/2023,7:00,54,81,32,-1,-1,-1,4,109
61t,16/4/2023 7:00,16/4/2023,7:00,54,-1,-1,-1,-1,-1,4,109
